ClientMacAddress,RxRateBitrate,TxRateBitrate,RxRateChWidth,TxRateChWidth
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,39000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,52000,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,28900,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
02:d3:93:88:07:35,6000,43300,20,20
