"id","TimeStamp","AccessPoint","IpAddress","Ipv6Address","Assigned","AssignedDateFormat","Hostname","ClientMacAddress","AssociatedSSID","Band","Ports","RSSI","RxBytes","TxBytes","RxPackets","TxPackets","RxRateBitrate","TxRateBitrate","RxRateChWidth","TxRateChWidth","RxRateHt","TxRateHt","RxRateMcs","TxRateMcs","RxRateSgi","TxRateSgi","TxFailed","TxOffset","TxRetries","RxRateNss","RxRateVht","TxRateNss","TxRateVht","UserType","locationid","customerid"
"168092","2022-05-17 07:56:28","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-104","129285.00","115861.00","772.00","319.00","6000.00","6000.00","20.00","20.00","0","0","0","0","0","0","6.00","0.00","0.00","0","0","0","0","0","187","44"
"168093","2022-05-17 07:58:33","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"0","0.00","30.00","0.00","1.00","0.00","1000.00","20.00","20.00","0","0","0","0","0","0","1.00","0.00","0.00","0","0","0","0","0","187","44"
"168094","2022-05-17 08:18:47","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"0","0.00","30.00","0.00","1.00","0.00","1000.00","20.00","20.00","0","0","0","0","0","0","1.00","0.00","0.00","0","0","0","0","0","187","44"
"168095","2022-05-17 08:21:28","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"0","0.00","30.00","0.00","1.00","0.00","1000.00","20.00","20.00","0","0","0","0","0","0","1.00","0.00","0.00","0","0","0","0","0","187","44"
"168096","2022-05-17 08:26:48","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-56","17927.00","22387.00","142.00","55.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168097","2022-05-17 08:28:59","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-44","21893.00","23459.00","198.00","62.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168098","2022-05-17 08:31:39","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-45","25984.00","26299.00","266.00","80.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168099","2022-05-17 08:34:15","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-74","27284.00","26299.00","289.00","80.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168100","2022-05-17 08:37:12","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-65","29243.00","26834.00","325.00","86.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168101","2022-05-17 08:39:11","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-40","32270.00","28735.00","374.00","97.00","6000.00","86700.00","20.00","20.00","0","True","0","12","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168102","2022-05-17 08:41:19","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-45","324717.00","7334675.00","2203.00","6064.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168103","2022-05-17 08:44:07","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-37","1012000.00","29616642.00","6204.00","23600.00","6000.00","130000.00","20.00","20.00","0","True","0","15","0","0","11.00","0.00","31.00","0","0","0","0","0","187","44"
"168104","2022-05-17 08:46:54","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-46","1362740.00","39655952.00","8686.00","31619.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","16.00","0.00","36.00","0","0","0","0","0","187","44"
"168105","2022-05-17 08:53:36","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-54","7540.00","3474.00","69.00","24.00","6000.00","520000.00","20.00","80.00","0","0","0","5","0","True","0.00","0.00","0.00","0","0","5","0","0","187","44"
"168106","2022-05-18 05:48:14","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-56","7823.00","934.00","81.00","9.00","6000.00","433300.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168107","2022-05-18 05:50:15","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-56","9826.00","2595.00","108.00","17.00","6000.00","585100.00","20.00","80.00","0","0","0","6","0","True","0.00","0.00","0.00","0","0","6","0","0","187","44"
"168108","2022-05-18 05:52:15","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-53","11526.00","2595.00","120.00","17.00","6000.00","585100.00","20.00","80.00","0","0","0","6","0","True","0.00","0.00","0.00","0","0","6","0","0","187","44"
"168109","2022-05-18 05:54:15","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-53","12743.00","4096.00","139.00","23.00","6000.00","650000.00","20.00","80.00","0","0","0","7","0","True","0.00","0.00","0.00","0","0","7","0","0","187","44"
"168110","2022-05-18 05:56:29","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-56","13023.00","4096.00","143.00","23.00","6000.00","650000.00","20.00","80.00","0","0","0","7","0","True","0.00","0.00","0.00","0","0","7","0","0","187","44"
"168111","2022-05-18 05:58:16","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-56","13750.00","4379.00","156.00","26.00","6000.00","780000.00","20.00","80.00","0","0","0","8","0","True","0.00","0.00","0.00","0","0","8","0","0","187","44"
"168112","2022-05-18 06:00:16","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-53","15864.00","7525.00","196.00","38.00","6000.00","780000.00","20.00","80.00","0","0","0","8","0","True","0.00","0.00","0.00","0","0","8","0","0","187","44"
"168113","2022-05-18 06:02:16","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-55","16695.00","7888.00","213.00","42.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168114","2022-05-18 06:04:17","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-57","17780.00","9389.00","228.00","48.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168115","2022-05-18 06:10:17","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-45","37436.00","51491.00","303.00","134.00","117000.00","144400.00","20.00","20.00","True","True","14","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168116","2022-05-18 06:11:26","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-52","52840.00","73257.00","351.00","188.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","1.00","0.00","0.00","0","0","0","0","0","195","44"
"168117","2022-05-18 06:13:27","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-66","33043.00","148743.00","333.00","210.00","6000.00","780000.00","20.00","80.00","0","0","0","8","0","True","0.00","0.00","0.00","0","0","8","0","0","195","44"
"168118","2022-05-18 06:15:27","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-61","42966.00","155657.00","432.00","239.00","6000.00","780000.00","20.00","80.00","0","0","0","8","0","True","0.00","0.00","0.00","0","0","8","0","0","195","44"
"168119","2022-05-18 06:17:27","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-60","45363.00","159365.00","482.00","265.00","6000.00","650000.00","20.00","80.00","0","0","0","7","0","True","1.00","0.00","0.00","0","0","7","0","0","195","44"
"168120","2022-05-18 06:19:28","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-64","46238.00","160103.00","503.00","272.00","6000.00","650000.00","20.00","80.00","0","0","0","7","0","True","1.00","0.00","0.00","0","0","7","0","0","195","44"
"168121","2022-05-18 06:21:28","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-60","139823.00","2689228.00","1458.00","2038.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","1.00","0.00","0.00","0","0","9","0","0","195","44"
"168122","2022-05-18 06:23:28","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-63","147891.00","2699575.00","1536.00","2076.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","1.00","0.00","0.00","0","0","9","0","0","195","44"
"168123","2022-05-18 06:25:29","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-65","153889.00","2710357.00","1590.00","2103.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","1.00","0.00","0.00","0","0","9","0","0","195","44"
"168124","2022-05-18 06:27:29","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-62","155667.00","2712635.00","1614.00","2115.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","1.00","0.00","0.00","0","0","9","0","0","195","44"
"168125","2022-05-18 06:31:33","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-50","31842.00","42605.00","228.00","110.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168126","2022-05-18 06:33:53","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-49","21935.00","12749.00","156.00","67.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","195","44"
"168127","2022-05-18 06:35:33","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-51","38780.00","30002.00","306.00","121.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168128","2022-05-18 06:37:33","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-48","41932.00","31652.00","369.00","136.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168129","2022-05-18 06:39:33","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-51","45820.00","33484.00","450.00","153.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","187","44"
"168130","2022-05-18 06:41:35","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-62","9575.00","3552.00","87.00","25.00","6000.00","520000.00","20.00","80.00","0","0","0","5","0","True","0.00","0.00","0.00","0","0","5","0","0","187","44"
"168131","2022-05-18 06:43:34","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-58","9855.00","3552.00","91.00","25.00","6000.00","520000.00","20.00","80.00","0","0","0","5","0","True","0.00","0.00","0.00","0","0","5","0","0","187","44"
"168132","2022-05-18 06:45:34","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-55","17699.00","14812.00","187.00","58.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168133","2022-05-18 06:47:35","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-59","24412.00","22159.00","311.00","99.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168134","2022-05-18 06:49:35","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-57","26429.00","24046.00","340.00","118.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168135","2022-05-18 06:51:35","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-59","27886.00","25891.00","365.00","127.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168136","2022-05-18 06:53:36","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-54","256941.00","8619653.00","2792.00","6041.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168137","2022-05-18 06:55:36","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-57","261470.00","8625747.00","2865.00","6068.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168138","2022-05-18 06:57:36","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-55","262572.00","8627298.00","2898.00","6082.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168139","2022-05-18 06:59:36","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-59","673430.00","16444164.00","6465.00","11868.00","866700.00","866700.00","80.00","80.00","0","0","9","9","True","True","0.00","0.00","0.00","9","0","9","0","0","187","44"
"168140","2022-05-18 07:01:37","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-60","1050814.00","22490762.00","7957.00","17027.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168141","2022-05-18 07:03:37","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-54","1802654.00","23327140.00","8846.00","18025.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168142","2022-05-18 07:05:37","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-59","1805772.00","23331438.00","8915.00","18057.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168143","2022-05-18 07:07:38","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-57","1806702.00","23332128.00","8934.00","18063.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168144","2022-05-18 07:09:39","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-59","1807693.00","23333112.00","8951.00","18072.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168145","2022-05-18 07:11:39","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-60","1811749.00","23342278.00","8992.00","18099.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168146","2022-05-18 07:13:39","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-66","2023276.00","30109452.00","10131.00","23614.00","866700.00","866700.00","80.00","80.00","0","0","9","9","True","True","0.00","0.00","0.00","9","0","9","0","0","187","44"
"168147","2022-05-18 07:15:40","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-57","2151772.00","33987160.00","11264.00","26667.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168148","2022-05-18 07:17:39","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-57","2152825.00","33988104.00","11285.00","26677.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168149","2022-05-18 07:19:39","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-56","2154468.00","33990404.00","11313.00","26691.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168150","2022-05-18 07:21:40","68:33:2c:00:3d:e2",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-60","2156551.00","33996920.00","11353.00","26712.00","6000.00","866700.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","187","44"
"168151","2022-05-18 07:30:14","68:33:2c:00:3d:ce",NULL,NULL,NULL,NULL,NULL,"10:ec:81:bb:6a:7a",NULL,NULL,NULL,"-46","31733.00","30614.00","212.00","121.00","6000.00","144400.00","20.00","20.00","0","True","0","15","0","True","0.00","0.00","0.00","0","0","0","0","0","195","44"
"168152","2022-05-18 08:17:47","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-53","8664.00","571.00","36.00","5.00","86700.00","6000.00","20.00","20.00","0","0","8","0","True","0","0.00","0.00","0.00","8","0","0","0","0","0","17"
"168153","2022-05-18 08:17:47","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-53","3446.00","1925.00","36.00","12.00","6000.00","234000.00","20.00","80.00","0","0","0","5","0","0","0.00","0.00","0.00","0","0","5","0","0","0","17"
"168154","2022-05-18 08:17:50","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-58","11867.00","571.00","55.00","5.00","6000.00","6000.00","20.00","20.00","0","0","0","0","0","0","0.00","0.00","0.00","0","0","0","0","0","0","17"
"168155","2022-05-18 08:17:50","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-40","1926.00","1077.00","31.00","12.00","6000.00","78000.00","20.00","20.00","0","True","0","12","0","0","0.00","0.00","1.00","0","0","0","0","0","0","17"
"168156","2022-05-18 08:17:52","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-62","25997.00","571.00","138.00","5.00","6000.00","6000.00","20.00","20.00","0","0","0","0","0","0","0.00","0.00","0.00","0","0","0","0","0","0","17"
"168157","2022-05-18 08:17:52","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-49","3428.00","1410.00","55.00","15.00","6000.00","78000.00","20.00","20.00","0","True","0","12","0","0","0.00","0.00","1.00","0","0","0","0","0","0","17"
"168158","2022-05-18 08:17:53","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-44","44456.00","1090.00","229.00","8.00","58500.00","6000.00","20.00","20.00","0","0","6","0","0","0","0.00","0.00","0.00","6","0","0","0","0","0","17"
"168159","2022-05-18 08:17:53","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-50","4404.00","1480.00","70.00","16.00","6000.00","78000.00","20.00","20.00","0","True","0","12","0","0","0.00","0.00","1.00","0","0","0","0","0","0","17"
"168160","2022-05-18 08:17:54","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-48","49754.00","1090.00","246.00","8.00","6000.00","6000.00","20.00","20.00","0","0","0","0","0","0","0.00","0.00","0.00","0","0","0","0","0","0","17"
"168161","2022-05-18 08:17:54","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-49","4801.00","1480.00","75.00","16.00","6000.00","78000.00","20.00","20.00","0","True","0","12","0","0","0.00","0.00","1.00","0","0","0","0","0","0","17"
"168162","2022-05-18 08:17:55","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-50","51785.00","1722.00","297.00","11.00","6000.00","175500.00","20.00","80.00","0","0","0","4","0","0","0.00","0.00","0.00","0","0","4","0","0","0","17"
"168163","2022-05-18 08:17:55","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-49","4801.00","1480.00","75.00","16.00","6000.00","78000.00","20.00","20.00","0","True","0","12","0","0","0.00","0.00","1.00","0","0","0","0","0","0","17"
"168164","2022-05-18 08:17:56","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-52","53125.00","1722.00","324.00","11.00","39000.00","175500.00","20.00","80.00","0","0","4","4","0","0","0.00","0.00","0.00","4","0","4","0","0","0","17"
"168165","2022-05-18 08:17:56","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-55","2907.00","1314.00","47.00","15.00","6000.00","263300.00","20.00","80.00","0","0","0","6","0","0","0.00","0.00","0.00","0","0","6","0","0","0","17"
"168166","2022-05-18 08:18:03","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-51","265457.00","643792.00","1203.00","892.00","6000.00","433300.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","1.00","0","0","9","0","0","0","17"
"168167","2022-05-18 08:18:03","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-53","44276.00","44733.00","325.00","211.00","6000.00","433300.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","0","17"
"168168","2022-05-18 08:18:12","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-50","290324.00","651996.00","1250.00","913.00","6000.00","433300.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","1.00","0","0","9","0","0","0","17"
"168169","2022-05-18 08:18:12","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-53","47976.00","52914.00","358.00","226.00","6000.00","433300.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","0","17"
"168170","2022-05-18 08:18:22","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-59","334595.00","689580.00","1420.00","1025.00","292500.00","433300.00","80.00","80.00","0","0","7","9","0","True","0.00","0.00","1.00","7","0","9","0","0","0","17"
"168171","2022-05-18 08:18:22","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-53","47976.00","52914.00","358.00","226.00","6000.00","433300.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","0","17"
"168172","2022-05-18 08:18:33","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-54","346111.00","695331.00","1496.00","1062.00","6000.00","433300.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","1.00","0","0","9","0","0","0","17"
"168173","2022-05-18 08:18:33","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-53","47976.00","52914.00","358.00","226.00","6000.00","433300.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","0","17"
"168174","2022-05-18 08:18:43","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-57","551034.00","753228.00","2144.00","1306.00","292500.00","433300.00","80.00","80.00","0","0","7","9","0","True","0.00","0.00","1.00","7","0","9","0","0","0","17"
"168175","2022-05-18 08:18:43","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"02:d3:93:88:07:35",NULL,NULL,NULL,"-52","48638.00","54424.00","372.00","230.00","6000.00","433300.00","20.00","80.00","0","0","0","9","0","True","0.00","0.00","0.00","0","0","9","0","0","0","17"
"168176","2022-05-18 08:18:53","70:6d:ec:0a:87:ed",NULL,NULL,NULL,NULL,NULL,"d4:57:63:e5:b7:4f",NULL,NULL,NULL,"-57","679288.00","920719.00","2774.00","1854.00","390000.00","433300.00","80.00","80.00","0","0","8","9","True","True","0.00","0.00","1.00","8","0","9","0","0","0","17"
